Unnamed: 0,file_path,label
7323,data/image_train_val_with_upsample/7323.pt,0
24107,data/image_train_val_with_upsample/24107.pt,0
13041,data/image_train_val_with_upsample/13041.pt,0
20427,data/image_train_val_with_upsample/20427.pt,0
2881,data/image_train_val_with_upsample/2881.pt,0
5936,data/image_train_val_with_upsample/5936.pt,0
23819,data/image_train_val_with_upsample/23819.pt,0
23923,data/image_train_val_with_upsample/23923.pt,0
24185,data/image_train_val_with_upsample/24185.pt,0
24218,data/image_train_val_with_upsample/24218.pt,0
24129,data/image_train_val_with_upsample/24129.pt,0
15250,data/image_train_val_with_upsample/15250.pt,0
3126,data/image_train_val_with_upsample/3126.pt,0
24047,data/image_train_val_with_upsample/24047.pt,0
15277,data/image_train_val_with_upsample/15277.pt,0
2887,data/image_train_val_with_upsample/2887.pt,0
23943,data/image_train_val_with_upsample/23943.pt,0
9093,data/image_train_val_with_upsample/9093.pt,0
15268,data/image_train_val_with_upsample/15268.pt,0
3120,data/image_train_val_with_upsample/3120.pt,0
24226,data/image_train_val_with_upsample/24226.pt,0
23894,data/image_train_val_with_upsample/23894.pt,0
23769,data/image_train_val_with_upsample/23769.pt,0
13678,data/image_train_val_with_upsample/13678.pt,0
23945,data/image_train_val_with_upsample/23945.pt,0
23956,data/image_train_val_with_upsample/23956.pt,0
23828,data/image_train_val_with_upsample/23828.pt,0
24154,data/image_train_val_with_upsample/24154.pt,0
23921,data/image_train_val_with_upsample/23921.pt,0
12726,data/image_train_val_with_upsample/12726.pt,0
13046,data/image_train_val_with_upsample/13046.pt,0
10989,data/image_train_val_with_upsample/10989.pt,0
23936,data/image_train_val_with_upsample/23936.pt,0
23987,data/image_train_val_with_upsample/23987.pt,0
13921,data/image_train_val_with_upsample/13921.pt,0
13662,data/image_train_val_with_upsample/13662.pt,0
13931,data/image_train_val_with_upsample/13931.pt,0
2909,data/image_train_val_with_upsample/2909.pt,0
9104,data/image_train_val_with_upsample/9104.pt,0
23990,data/image_train_val_with_upsample/23990.pt,0
24308,data/image_train_val_with_upsample/24308.pt,0
23854,data/image_train_val_with_upsample/23854.pt,0
23939,data/image_train_val_with_upsample/23939.pt,0
12723,data/image_train_val_with_upsample/12723.pt,0
14468,data/image_train_val_with_upsample/14468.pt,0
24163,data/image_train_val_with_upsample/24163.pt,0
23847,data/image_train_val_with_upsample/23847.pt,0
23801,data/image_train_val_with_upsample/23801.pt,0
9099,data/image_train_val_with_upsample/9099.pt,0
14471,data/image_train_val_with_upsample/14471.pt,0
12312,data/image_train_val_with_upsample/12312.pt,0
24174,data/image_train_val_with_upsample/24174.pt,0
24111,data/image_train_val_with_upsample/24111.pt,0
24303,data/image_train_val_with_upsample/24303.pt,0
12306,data/image_train_val_with_upsample/12306.pt,0
13664,data/image_train_val_with_upsample/13664.pt,0
6474,data/image_train_val_with_upsample/6474.pt,0
23785,data/image_train_val_with_upsample/23785.pt,0
23858,data/image_train_val_with_upsample/23858.pt,0
24045,data/image_train_val_with_upsample/24045.pt,0
24200,data/image_train_val_with_upsample/24200.pt,0
24234,data/image_train_val_with_upsample/24234.pt,0
13946,data/image_train_val_with_upsample/13946.pt,0
14324,data/image_train_val_with_upsample/14324.pt,0
8741,data/image_train_val_with_upsample/8741.pt,0
24181,data/image_train_val_with_upsample/24181.pt,0
24032,data/image_train_val_with_upsample/24032.pt,0
20048,data/image_train_val_with_upsample/20048.pt,0
12730,data/image_train_val_with_upsample/12730.pt,0
13057,data/image_train_val_with_upsample/13057.pt,0
9895,data/image_train_val_with_upsample/9895.pt,0
6460,data/image_train_val_with_upsample/6460.pt,0
2902,data/image_train_val_with_upsample/2902.pt,0
9885,data/image_train_val_with_upsample/9885.pt,0
24260,data/image_train_val_with_upsample/24260.pt,0
2921,data/image_train_val_with_upsample/2921.pt,0
12720,data/image_train_val_with_upsample/12720.pt,0
20438,data/image_train_val_with_upsample/20438.pt,0
13963,data/image_train_val_with_upsample/13963.pt,0
6478,data/image_train_val_with_upsample/6478.pt,0
7306,data/image_train_val_with_upsample/7306.pt,0
15266,data/image_train_val_with_upsample/15266.pt,0
5933,data/image_train_val_with_upsample/5933.pt,0
13978,data/image_train_val_with_upsample/13978.pt,0
24321,data/image_train_val_with_upsample/24321.pt,0
2891,data/image_train_val_with_upsample/2891.pt,0
24250,data/image_train_val_with_upsample/24250.pt,0
14472,data/image_train_val_with_upsample/14472.pt,0
14341,data/image_train_val_with_upsample/14341.pt,0
7308,data/image_train_val_with_upsample/7308.pt,0
24193,data/image_train_val_with_upsample/24193.pt,0
7332,data/image_train_val_with_upsample/7332.pt,0
23798,data/image_train_val_with_upsample/23798.pt,0
24139,data/image_train_val_with_upsample/24139.pt,0
2920,data/image_train_val_with_upsample/2920.pt,0
24040,data/image_train_val_with_upsample/24040.pt,0
24137,data/image_train_val_with_upsample/24137.pt,0
12740,data/image_train_val_with_upsample/12740.pt,0
12719,data/image_train_val_with_upsample/12719.pt,0
15252,data/image_train_val_with_upsample/15252.pt,0
24222,data/image_train_val_with_upsample/24222.pt,0
24130,data/image_train_val_with_upsample/24130.pt,0
13975,data/image_train_val_with_upsample/13975.pt,0
24236,data/image_train_val_with_upsample/24236.pt,0
9561,data/image_train_val_with_upsample/9561.pt,0
20053,data/image_train_val_with_upsample/20053.pt,0
24280,data/image_train_val_with_upsample/24280.pt,0
12329,data/image_train_val_with_upsample/12329.pt,0
24282,data/image_train_val_with_upsample/24282.pt,0
9070,data/image_train_val_with_upsample/9070.pt,0
17484,data/image_train_val_with_upsample/17484.pt,0
24259,data/image_train_val_with_upsample/24259.pt,0
15263,data/image_train_val_with_upsample/15263.pt,0
2919,data/image_train_val_with_upsample/2919.pt,0
24256,data/image_train_val_with_upsample/24256.pt,0
24020,data/image_train_val_with_upsample/24020.pt,0
6473,data/image_train_val_with_upsample/6473.pt,0
23772,data/image_train_val_with_upsample/23772.pt,0
24283,data/image_train_val_with_upsample/24283.pt,0
23760,data/image_train_val_with_upsample/23760.pt,0
24271,data/image_train_val_with_upsample/24271.pt,0
3104,data/image_train_val_with_upsample/3104.pt,0
13680,data/image_train_val_with_upsample/13680.pt,0
7322,data/image_train_val_with_upsample/7322.pt,0
7320,data/image_train_val_with_upsample/7320.pt,0
11276,data/image_train_val_with_upsample/11276.pt,0
13979,data/image_train_val_with_upsample/13979.pt,0
24002,data/image_train_val_with_upsample/24002.pt,0
7319,data/image_train_val_with_upsample/7319.pt,0
13969,data/image_train_val_with_upsample/13969.pt,0
24110,data/image_train_val_with_upsample/24110.pt,0
23794,data/image_train_val_with_upsample/23794.pt,0
23952,data/image_train_val_with_upsample/23952.pt,0
12325,data/image_train_val_with_upsample/12325.pt,0
20039,data/image_train_val_with_upsample/20039.pt,0
12710,data/image_train_val_with_upsample/12710.pt,0
20997,data/image_train_val_with_upsample/20997.pt,0
13052,data/image_train_val_with_upsample/13052.pt,0
7313,data/image_train_val_with_upsample/7313.pt,0
23920,data/image_train_val_with_upsample/23920.pt,0
24034,data/image_train_val_with_upsample/24034.pt,0
17489,data/image_train_val_with_upsample/17489.pt,0
24268,data/image_train_val_with_upsample/24268.pt,0
17501,data/image_train_val_with_upsample/17501.pt,0
10988,data/image_train_val_with_upsample/10988.pt,0
7336,data/image_train_val_with_upsample/7336.pt,0
24304,data/image_train_val_with_upsample/24304.pt,0
24066,data/image_train_val_with_upsample/24066.pt,0
24160,data/image_train_val_with_upsample/24160.pt,0
20040,data/image_train_val_with_upsample/20040.pt,0
5948,data/image_train_val_with_upsample/5948.pt,0
23792,data/image_train_val_with_upsample/23792.pt,0
13050,data/image_train_val_with_upsample/13050.pt,0
23830,data/image_train_val_with_upsample/23830.pt,0
3134,data/image_train_val_with_upsample/3134.pt,0
20989,data/image_train_val_with_upsample/20989.pt,0
23825,data/image_train_val_with_upsample/23825.pt,0
14335,data/image_train_val_with_upsample/14335.pt,0
15251,data/image_train_val_with_upsample/15251.pt,0
23836,data/image_train_val_with_upsample/23836.pt,0
23964,data/image_train_val_with_upsample/23964.pt,0
20448,data/image_train_val_with_upsample/20448.pt,0
23969,data/image_train_val_with_upsample/23969.pt,0
12722,data/image_train_val_with_upsample/12722.pt,0
13938,data/image_train_val_with_upsample/13938.pt,0
23869,data/image_train_val_with_upsample/23869.pt,0
17190,data/image_train_val_with_upsample/17190.pt,0
12318,data/image_train_val_with_upsample/12318.pt,0
13923,data/image_train_val_with_upsample/13923.pt,0
12727,data/image_train_val_with_upsample/12727.pt,0
23911,data/image_train_val_with_upsample/23911.pt,0
7281,data/image_train_val_with_upsample/7281.pt,0
23893,data/image_train_val_with_upsample/23893.pt,0
7329,data/image_train_val_with_upsample/7329.pt,0
13658,data/image_train_val_with_upsample/13658.pt,0
24287,data/image_train_val_with_upsample/24287.pt,0
14323,data/image_train_val_with_upsample/14323.pt,0
13962,data/image_train_val_with_upsample/13962.pt,0
9888,data/image_train_val_with_upsample/9888.pt,0
2900,data/image_train_val_with_upsample/2900.pt,0
10984,data/image_train_val_with_upsample/10984.pt,0
24050,data/image_train_val_with_upsample/24050.pt,0
12701,data/image_train_val_with_upsample/12701.pt,0
24035,data/image_train_val_with_upsample/24035.pt,0
23853,data/image_train_val_with_upsample/23853.pt,0
12737,data/image_train_val_with_upsample/12737.pt,0
24274,data/image_train_val_with_upsample/24274.pt,0
15255,data/image_train_val_with_upsample/15255.pt,0
15228,data/image_train_val_with_upsample/15228.pt,0
12307,data/image_train_val_with_upsample/12307.pt,0
15640,data/image_train_val_with_upsample/15640.pt,0
13675,data/image_train_val_with_upsample/13675.pt,0
23863,data/image_train_val_with_upsample/23863.pt,0
23889,data/image_train_val_with_upsample/23889.pt,0
20998,data/image_train_val_with_upsample/20998.pt,0
7280,data/image_train_val_with_upsample/7280.pt,0
11275,data/image_train_val_with_upsample/11275.pt,0
23961,data/image_train_val_with_upsample/23961.pt,0
13657,data/image_train_val_with_upsample/13657.pt,0
20431,data/image_train_val_with_upsample/20431.pt,0
15240,data/image_train_val_with_upsample/15240.pt,0
24169,data/image_train_val_with_upsample/24169.pt,0
24007,data/image_train_val_with_upsample/24007.pt,0
15254,data/image_train_val_with_upsample/15254.pt,0
24138,data/image_train_val_with_upsample/24138.pt,0
7335,data/image_train_val_with_upsample/7335.pt,0
2912,data/image_train_val_with_upsample/2912.pt,0
1377,data/image_train_val_with_upsample/1377.pt,0
23805,data/image_train_val_with_upsample/23805.pt,0
15261,data/image_train_val_with_upsample/15261.pt,0
7279,data/image_train_val_with_upsample/7279.pt,0
20986,data/image_train_val_with_upsample/20986.pt,0
7303,data/image_train_val_with_upsample/7303.pt,0
24144,data/image_train_val_with_upsample/24144.pt,0
3143,data/image_train_val_with_upsample/3143.pt,0
